"","x"
"1359","Mapk8ip3"
"1360","Ikbkb"
"1361","Lta"
"1362","Nfkbil1"
"1363","Sarm1"
"1364","Ecsit"
"1365","Csf2"
"1366","Prkra"
"1367","Irf3"
"1368","Nod2"
"1369","Map4k4"
"1370","Chuk"
"1371","Tnfrsf1a"
"1372","Ripk2"
"1373","Hmgb1"
"1374","Nfkbia"
"1375","Tlr7"
"1376","Nfkb2"
"1377","Ly96"
"1378","Jun"
"1379","Tnf"
"1380","Irf7"
"1381","Tollip"
"1382","Map2k4"
"1383","Myd88"
"1384","Cd80"
"1385","Tlr6"
"1386","Cxcl10"
"1387","Elk1"
"1388","Ifng"
"1389","Rel"
"1390","Map3k7"
"1391","Cxcl1"
"1392","Cd86"
"1393","Clec4e"
"1394","Tlr9"
"1395","Traf6"
"1396","Tlr1"
"1397","Ticam2"
"1398","Btk"
"1399","Rela"
"1400","Fos"
"1401","Peli1"
"1402","Il10"
"1403","Tlr3"
"1404","Ccl3"
"1405","Mapk8"
"1406","Tlr2"
"1407","Ptgs2"
"1408","Il6"
"1409","Tlr5"
"1410","Irak1"
"1411","Il1a"
"1412","Il2"
"1413","Ccl5"
"1414","Cd14"
"1415","Ube2n"
"1416","Tlr4"
"1417","Nfkb1"
"1418","Casp8"
"1419","Irf1"
"1420","Cd180"
"1421","Irak4"
"1422","Il12b"
"1423","Tlr11"
"1424","Ifnb1"
"1425","Fadd"
"1426","Ccl2"
"1427","Map3k1"
"1428","Tirap"
